num_a,num_b,observed_count,expected_count,lift,odds_ratio,p_raw,period
7,29,14,15.096774193548388,0.9273504273504273,0.6849122807017544,0.8964850320202825,second_half
7,30,14,15.096774193548388,0.9273504273504273,0.7353535353535353,0.8964850320202825,second_half
7,31,18,15.096774193548388,1.192307692307692,0.771592044319317,0.4331554121923039,second_half
8,9,13,15.096774193548388,0.861111111111111,0.8544287548138639,0.6961124404668241,second_half
8,10,15,15.096774193548388,0.9935897435897435,1.0912921348314606,1.0,second_half
8,11,17,15.096774193548388,1.1260683760683758,0.9225243147656941,0.6011749866312058,second_half
8,12,15,15.096774193548388,0.9935897435897435,1.151470588235294,1.0,second_half
8,13,9,15.096774193548388,0.596153846153846,0.5570494186046512,0.11880341025384131,second_half
8,14,17,15.096774193548388,1.1260683760683758,1.0070037986704654,0.6011749866312058,second_half
8,15,2,15.096774193548388,0.13247863247863248,0.12683284457478006,6.779574803934737e-05,second_half
8,16,11,15.096774193548388,0.7286324786324786,0.6333562271062271,0.3606953041477349,second_half
8,17,11,15.096774193548388,0.7286324786324786,0.7057644110275689,0.3606953041477349,second_half
8,18,5,15.096774193548388,0.3311965811965812,0.251010101010101,0.005665688795520086,second_half
8,19,12,15.096774193548388,0.7948717948717949,0.6532311062431544,0.5145402005166057,second_half
8,20,11,15.096774193548388,0.7286324786324786,0.648342670401494,0.3606953041477349,second_half
8,21,16,15.096774193548388,1.0598290598290598,0.8854038310742691,0.7937975819531852,second_half
8,22,15,15.096774193548388,0.9935897435897435,0.9283088235294118,1.0,second_half
8,23,12,15.096774193548388,0.7948717948717949,0.6992585727525487,0.5145402005166057,second_half
8,24,8,15.096774193548388,0.5299145299145299,0.5082190087751823,0.0673711763094548,second_half
8,25,11,15.096774193548388,0.7286324786324786,0.7057644110275689,0.3606953041477349,second_half
8,26,12,15.096774193548388,0.7948717948717949,0.9524096385542169,0.5145402005166057,second_half
8,27,19,15.096774193548388,1.2585470085470085,1.1422018348623852,0.29638836576123884,second_half
8,28,15,15.096774193548388,0.9935897435897435,0.9621212121212122,1.0,second_half
8,29,15,15.096774193548388,0.9935897435897435,0.9068509615384616,1.0,second_half
8,30,12,15.096774193548388,0.7948717948717949,0.7243230347131099,0.5145402005166057,second_half
8,31,15,15.096774193548388,0.9935897435897435,0.7303427419354839,1.0,second_half
9,10,12,15.096774193548388,0.7948717948717949,0.6820652173913043,0.5145402005166057,second_half
9,11,20,15.096774193548388,1.3247863247863247,0.9674175382139983,0.19254627585628603,second_half
9,12,9,15.096774193548388,0.596153846153846,0.5024975024975025,0.11880341025384131,second_half
9,13,18,15.096774193548388,1.192307692307692,1.1655172413793105,0.4331554121923039,second_half
9,14,22,15.096774193548388,1.4572649572649572,1.2194626326484534,0.08826587488485256,second_half
9,15,13,15.096774193548388,0.861111111111111,0.9187969924812031,0.6961124404668241,second_half
9,16,11,15.096774193548388,0.7286324786324786,0.5342981760507534,0.3606953041477349,second_half
9,17,13,15.096774193548388,0.861111111111111,0.7371816638370119,0.6961124404668241,second_half
9,18,14,15.096774193548388,0.9273504273504273,0.7269854645038972,0.8964850320202825,second_half
9,19,18,15.096774193548388,1.192307692307692,0.9423076923076923,0.4331554121923039,second_half
9,20,6,15.096774193548388,0.39743589743589747,0.2677295217152281,0.012863930534541365,second_half
9,21,22,15.096774193548388,1.4572649572649572,1.1643121060638992,0.08826587488485256,second_half
9,22,15,15.096774193548388,0.9935897435897435,0.777988614800759,1.0,second_half
9,23,12,15.096774193548388,0.7948717948717949,0.5889423076923077,0.5145402005166057,second_half
9,24,13,15.096774193548388,0.861111111111111,0.7868421052631579,0.6961124404668241,second_half
9,25,13,15.096774193548388,0.861111111111111,0.7371816638370119,0.6961124404668241,second_half
9,26,12,15.096774193548388,0.7948717948717949,0.803125,0.5145402005166057,second_half
9,27,18,15.096774193548388,1.192307692307692,0.88,0.4331554121923039,second_half
9,28,10,15.096774193548388,0.6623931623931624,0.4807692307692308,0.23905729126443812,second_half
9,29,15,15.096774193548388,0.9935897435897435,0.7599255583126551,1.0,second_half
9,30,18,15.096774193548388,1.192307692307692,1.0505263157894738,0.4331554121923039,second_half
9,31,14,15.096774193548388,0.9273504273504273,0.5588085106382978,0.8964850320202825,second_half
10,11,12,15.096774193548388,0.7948717948717949,0.5141933165648581,0.5145402005166057,second_half
10,12,14,15.096774193548388,0.9273504273504273,0.9260981912144702,0.8964850320202825,second_half
10,13,14,15.096774193548388,0.9273504273504273,0.8666666666666667,0.8964850320202825,second_half
10,14,10,15.096774193548388,0.6623931623931624,0.44680851063829785,0.23905729126443812,second_half
10,15,13,15.096774193548388,0.861111111111111,0.9666048237476809,0.6961124404668241,second_half
10,16,12,15.096774193548388,0.7948717948717949,0.6268467707893626,0.5145402005166057,second_half
10,17,14,15.096774193548388,0.9273504273504273,0.8555555555555555,0.8964850320202825,second_half
10,18,14,15.096774193548388,0.9273504273504273,0.7654565456545654,0.8964850320202825,second_half
10,19,13,15.096774193548388,0.861111111111111,0.6408912188728703,0.6961124404668241,second_half
10,20,20,15.096774193548388,1.3247863247863247,1.2928827444956477,0.19254627585628603,second_half
10,21,16,15.096774193548388,1.0598290598290598,0.7803700724054706,0.7937975819531852,second_half
10,22,12,15.096774193548388,0.7948717948717949,0.6124223602484472,0.5145402005166057,second_half
10,23,13,15.096774193548388,0.861111111111111,0.6865464632454924,0.6961124404668241,second_half
10,24,13,15.096774193548388,0.861111111111111,0.827922077922078,0.6961124404668241,second_half
10,25,12,15.096774193548388,0.7948717948717949,0.6993524514338575,0.5145402005166057,second_half
10,26,6,15.096774193548388,0.39743589743589747,0.36449928808732796,0.012863930534541365,second_half
10,27,13,15.096774193548388,0.861111111111111,0.6,0.6961124404668241,second_half
10,28,13,15.096774193548388,0.861111111111111,0.7029702970297029,0.6961124404668241,second_half
10,29,18,15.096774193548388,1.192307692307692,1.0299332258807277,0.4331554121923039,second_half
10,30,17,15.096774193548388,1.1260683760683758,1.0217911877394636,0.6011749866312058,second_half
10,31,22,15.096774193548388,1.4572649572649572,1.102981029810298,0.08826587488485256,second_half
11,12,14,15.096774193548388,0.9273504273504273,0.6607387140902873,0.8964850320202825,second_half
11,13,16,15.096774193548388,1.0598290598290598,0.7375396139441083,0.7937975819531852,second_half
11,14,24,15.096774193548388,1.5897435897435899,1.0202561540557726,0.026337968735321536,second_half
11,15,14,15.096774193548388,0.9273504273504273,0.7631578947368421,0.8964850320202825,second_half
11,16,20,15.096774193548388,1.3247863247863247,0.8830926874708896,0.19254627585628603,second_half
11,17,16,15.096774193548388,1.0598290598290598,0.7278252611585945,0.7937975819531852,second_half
11,18,13,15.096774193548388,0.861111111111111,0.4959967320261438,0.6961124404668241,second_half
11,19,14,15.096774193548388,0.9273504273504273,0.5021786492374728,0.8964850320202825,second_half
11,20,18,15.096774193548388,1.192307692307692,0.7809610983981693,0.4331554121923039,second_half
11,21,16,15.096774193548388,1.0598290598290598,0.5518493306103925,0.7937975819531852,second_half
11,22,16,15.096774193548388,1.0598290598290598,0.6336633663366337,0.7937975819531852,second_half
11,23,18,15.096774193548388,1.192307692307692,0.7522626441881101,0.4331554121923039,second_half
11,24,8,15.096774193548388,0.5299145299145299,0.3275698924731183,0.0673711763094548,second_half
11,25,16,15.096774193548388,1.0598290598290598,0.7278252611585945,0.7937975819531852,second_half
11,26,20,15.096774193548388,1.3247863247863247,1.22173058013766,0.19254627585628603,second_half
11,27,10,15.096774193548388,0.6623931623931624,0.3107344632768362,0.23905729126443812,second_half
11,28,22,15.096774193548388,1.4572649572649572,1.027614571092832,0.08826587488485256,second_half
11,29,24,15.096774193548388,1.5897435897435899,1.0985997102848866,0.026337968735321536,second_half
11,30,19,15.096774193548388,1.2585470085470085,0.8421985815602837,0.29638836576123884,second_half
11,31,23,15.096774193548388,1.5235042735042734,0.8165360501567398,0.04935227035325754,second_half
12,13,13,15.096774193548388,0.861111111111111,0.828335832083958,0.6961124404668241,second_half
12,14,13,15.096774193548388,0.861111111111111,0.6537356321839081,0.6961124404668241,second_half
12,15,13,15.096774193548388,0.861111111111111,1.0188087774294672,0.6961124404668241,second_half
12,16,11,15.096774193548388,0.7286324786324786,0.5918323249783924,0.3606953041477349,second_half
12,17,18,15.096774193548388,1.192307692307692,1.2821507760532151,0.4331554121923039,second_half
12,18,12,15.096774193548388,0.7948717948717949,0.6606354810238305,0.5145402005166057,second_half
12,19,15,15.096774193548388,0.9935897435897435,0.8163826278174822,1.0,second_half
12,20,10,15.096774193548388,0.6623931623931624,0.5382955771305286,0.23905729126443812,second_half
12,21,15,15.096774193548388,0.9935897435897435,0.7554179566563467,1.0,second_half
12,22,18,15.096774193548388,1.192307692307692,1.1152993348115299,0.4331554121923039,second_half
12,23,14,15.096774193548388,0.9273504273504273,0.7979936160510716,0.8964850320202825,second_half
12,24,13,15.096774193548388,0.861111111111111,0.8727795193312434,0.6961124404668241,second_half
12,25,12,15.096774193548388,0.7948717948717949,0.7369439071566731,0.5145402005166057,second_half
12,26,7,15.096774193548388,0.46367521367521364,0.4578115117014548,0.035775208689358656,second_half
12,27,16,15.096774193548388,1.0598290598290598,0.8333333333333334,0.7937975819531852,second_half
12,28,16,15.096774193548388,1.0598290598290598,0.9795918367346939,0.7937975819531852,second_half
12,29,9,15.096774193548388,0.596153846153846,0.44235764235764236,0.11880341025384131,second_half
12,30,15,15.096774193548388,0.9935897435897435,0.907563025210084,1.0,second_half
12,31,18,15.096774193548388,1.192307692307692,0.8726063293690788,0.4331554121923039,second_half
13,14,9,15.096774193548388,0.596153846153846,0.38873922413793105,0.11880341025384131,second_half
13,15,15,15.096774193548388,0.9935897435897435,1.16,1.0,second_half
13,16,19,15.096774193548388,1.2585470085470085,1.1529796511627908,0.29638836576123884,second_half
13,17,11,15.096774193548388,0.7286324786324786,0.6183650615901456,0.3606953041477349,second_half
13,18,18,15.096774193548388,1.192307692307692,1.066477070742979,0.4331554121923039,second_half
13,19,23,15.096774193548388,1.5235042735042734,1.4109386548410938,0.04935227035325754,second_half
13,20,10,15.096774193548388,0.6623931623931624,0.5048543689320388,0.23905729126443812,second_half
13,21,17,15.096774193548388,1.1260683760683758,0.8365462662337663,0.6011749866312058,second_half
13,22,15,15.096774193548388,0.9935897435897435,0.8088235294117647,1.0,second_half
13,23,12,15.096774193548388,0.7948717948717949,0.6116625310173698,0.5145402005166057,second_half
13,24,15,15.096774193548388,0.9935897435897435,0.9903100775193798,1.0,second_half
13,25,10,15.096774193548388,0.6623931623931624,0.5493421052631579,0.23905729126443812,second_half
13,26,12,15.096774193548388,0.7948717948717949,0.8338709677419355,0.5145402005166057,second_half
13,27,15,15.096774193548388,0.9935897435897435,0.7138643067846607,1.0,second_half
13,28,14,15.096774193548388,0.9273504273504273,0.7646153846153846,0.8964850320202825,second_half
13,29,14,15.096774193548388,0.9273504273504273,0.7208791208791209,0.8964850320202825,second_half
13,30,9,15.096774193548388,0.596153846153846,0.4444110576923077,0.11880341025384131,second_half
13,31,16,15.096774193548388,1.0598290598290598,0.6927925459029871,0.7937975819531852,second_half
14,15,13,15.096774193548388,0.861111111111111,0.7537105751391465,0.6961124404668241,second_half
14,16,11,15.096774193548388,0.7286324786324786,0.43884952766531715,0.3606953041477349,second_half
14,17,16,15.096774193548388,1.0598290598290598,0.7942915392456676,0.7937975819531852,second_half
14,18,14,15.096774193548388,0.9273504273504273,0.5944161983765944,0.8964850320202825,second_half
14,19,14,15.096774193548388,0.9273504273504273,0.5477143810477144,0.8964850320202825,second_half
14,20,15,15.096774193548388,0.9935897435897435,0.6665120593692022,1.0,second_half
14,21,21,15.096774193548388,1.391025641025641,0.8768696581196581,0.1495164693933021,second_half
14,22,17,15.096774193548388,1.1260683760683758,0.7508333333333334,0.6011749866312058,second_half
14,23,16,15.096774193548388,1.0598290598290598,0.7001834862385321,0.7937975819531852,second_half
14,24,12,15.096774193548388,0.7948717948717949,0.5822809983096351,0.5145402005166057,second_half
14,25,16,15.096774193548388,1.0598290598290598,0.7942915392456676,0.7937975819531852,second_half
14,26,15,15.096774193548388,0.9935897435897435,0.885478158205431,1.0,second_half
14,27,15,15.096774193548388,0.9935897435897435,0.5599356395816573,1.0,second_half
14,28,15,15.096774193548388,0.9935897435897435,0.6584022038567493,1.0,second_half
14,29,13,15.096774193548388,0.861111111111111,0.5157513477088949,0.6961124404668241,second_half
14,30,25,15.096774193548388,1.6559829059829059,1.3892045454545454,0.01789582141866634,second_half
14,31,22,15.096774193548388,1.4572649572649572,0.8397643349099659,0.08826587488485256,second_half
15,16,12,15.096774193548388,0.7948717948717949,0.760268857356236,0.5145402005166057,second_half
15,17,6,15.096774193548388,0.39743589743589747,0.3657142857142857,0.012863930534541365,second_half
15,18,19,15.096774193548388,1.2585470085470085,1.4383802816901408,0.29638836576123884,second_half
15,19,11,15.096774193548388,0.7286324786324786,0.6284639069449196,0.3606953041477349,second_half
15,20,13,15.096774193548388,0.861111111111111,0.8644155844155844,0.6961124404668241,second_half
15,21,4,15.096774193548388,0.26495726495726496,0.18120930232558138,0.001550084944235848,second_half
15,22,16,15.096774193548388,1.0598290598290598,1.0939256087770939,0.7937975819531852,second_half
15,23,9,15.096774193548388,0.596153846153846,0.5244029075804777,0.11880341025384131,second_half
15,24,11,15.096774193548388,0.7286324786324786,0.8075949367088607,0.3606953041477349,second_half
15,25,12,15.096774193548388,0.7948717948717949,0.8477905073649754,0.5145402005166057,second_half
15,26,15,15.096774193548388,0.9935897435897435,1.3896103896103895,1.0,second_half
15,27,12,15.096774193548388,0.7948717948717949,0.6578249336870027,0.5145402005166057,second_half
15,28,12,15.096774193548388,0.7948717948717949,0.7692307692307693,0.5145402005166057,second_half
15,29,14,15.096774193548388,0.9273504273504273,0.8894736842105263,0.8964850320202825,second_half
15,30,9,15.096774193548388,0.596153846153846,0.5427350427350427,0.11880341025384131,second_half
15,31,12,15.096774193548388,0.7948717948717949,0.5875227135069655,0.5145402005166057,second_half
16,17,15,15.096774193548388,0.9935897435897435,0.8175824175824176,1.0,second_half
16,18,17,15.096774193548388,1.1260683760683758,0.8655768429820908,0.6011749866312058,second_half
16,19,13,15.096774193548388,0.861111111111111,0.5589134736463393,0.6961124404668241,second_half
16,20,16,15.096774193548388,1.0598290598290598,0.8164115380610226,0.7937975819531852,second_half
16,21,15,15.096774193548388,0.9935897435897435,0.6223684210526316,1.0,second_half
16,22,19,15.096774193548388,1.2585470085470085,0.9875637755102041,0.29638836576123884,second_half
16,23,18,15.096774193548388,1.192307692307692,0.9259415106248685,0.4331554121923039,second_half
16,24,12,15.096774193548388,0.7948717948717949,0.651903567143013,0.5145402005166057,second_half
16,25,8,15.096774193548388,0.5299145299145299,0.37306885370970816,0.0673711763094548,second_half
16,26,15,15.096774193548388,0.9935897435897435,0.9935064935064936,1.0,second_half
16,27,16,15.096774193548388,1.0598290598290598,0.6854256854256854,0.7937975819531852,second_half
16,28,17,15.096774193548388,1.1260683760683758,0.8762886597938144,0.6011749866312058,second_half
16,29,16,15.096774193548388,1.0598290598290598,0.7594390507011867,0.7937975819531852,second_half
16,30,16,15.096774193548388,1.0598290598290598,0.8164115380610226,0.7937975819531852,second_half
16,31,24,15.096774193548388,1.5897435897435899,1.0824653607262302,0.026337968735321536,second_half
17,18,14,15.096774193548388,0.9273504273504273,0.7458028411536806,0.8964850320202825,second_half
17,19,17,15.096774193548388,1.1260683760683758,0.8932049224184055,0.6011749866312058,second_half
17,20,16,15.096774193548388,1.0598290598290598,0.9145475372279496,0.7937975819531852,second_half
17,21,19,15.096774193548388,1.2585470085470085,0.9648902821316614,0.29638836576123884,second_half
17,22,14,15.096774193548388,0.9273504273504273,0.7283663993246096,0.8964850320202825,second_half
17,23,17,15.096774193548388,1.1260683760683758,0.9589149926228578,0.6011749866312058,second_half
17,24,10,15.096774193548388,0.6623931623931624,0.5780677655677655,0.23905729126443812,second_half
17,25,13,15.096774193548388,0.861111111111111,0.7560411608278413,0.6961124404668241,second_half
17,26,10,15.096774193548388,0.6623931623931624,0.6529471544715447,0.23905729126443812,second_half
17,27,16,15.096774193548388,1.0598290598290598,0.7682539682539683,0.7937975819531852,second_half
17,28,16,15.096774193548388,1.0598290598290598,0.9034013605442177,0.7937975819531852,second_half
17,29,14,15.096774193548388,0.9273504273504273,0.7115942028985507,0.8964850320202825,second_half
17,30,16,15.096774193548388,1.0598290598290598,0.9145475372279496,0.7937975819531852,second_half
17,31,18,15.096774193548388,1.192307692307692,0.8029676934635612,0.4331554121923039,second_half
18,19,21,15.096774193548388,1.391025641025641,1.0749947335159047,0.1495164693933021,second_half
18,20,22,15.096774193548388,1.4572649572649572,1.2893772893772895,0.08826587488485256,second_half
18,21,17,15.096774193548388,1.1260683760683758,0.7356960641399417,0.6011749866312058,second_half
18,22,19,15.096774193548388,1.2585470085470085,0.9875637755102041,0.29638836576123884,second_half
18,23,13,15.096774193548388,0.861111111111111,0.5988958690272226,0.6961124404668241,second_half
18,24,12,15.096774193548388,0.7948717948717949,0.651903567143013,0.5145402005166057,second_half
18,25,16,15.096774193548388,1.0598290598290598,0.8924803591470258,0.7937975819531852,second_half
18,26,11,15.096774193548388,0.7286324786324786,0.6607312440645774,0.3606953041477349,second_half
18,27,16,15.096774193548388,1.0598290598290598,0.6854256854256854,0.7937975819531852,second_half
18,28,15,15.096774193548388,0.9935897435897435,0.7393939393939394,1.0,second_half
18,29,12,15.096774193548388,0.7948717948717949,0.5226385990381998,0.5145402005166057,second_half
18,30,21,15.096774193548388,1.391025641025641,1.2020120259019427,0.1495164693933021,second_half
18,31,17,15.096774193548388,1.1260683760683758,0.6611743057878889,0.6011749866312058,second_half
19,20,14,15.096774193548388,0.9273504273504273,0.6298166853722409,0.8964850320202825,second_half
19,21,22,15.096774193548388,1.4572649572649572,0.9725233644859813,0.08826587488485256,second_half
19,22,14,15.096774193548388,0.9273504273504273,0.6003236245954693,0.8964850320202825,second_half
19,23,22,15.096774193548388,1.4572649572649572,1.1374468085106384,0.08826587488485256,second_half
19,24,17,15.096774193548388,1.1260683760683758,0.9560090702947845,0.6011749866312058,second_half
19,25,15,15.096774193548388,0.9935897435897435,0.7533121084522953,1.0,second_half
19,26,12,15.096774193548388,0.7948717948717949,0.6818181818181818,0.5145402005166057,second_half
19,27,17,15.096774193548388,1.1260683760683758,0.684084084084084,0.6011749866312058,second_half
19,28,22,15.096774193548388,1.4572649572649572,1.1669565217391304,0.08826587488485256,second_half
19,29,12,15.096774193548388,0.7948717948717949,0.4822429906542056,0.5145402005166057,second_half
19,30,14,15.096774193548388,0.9273504273504273,0.6298166853722409,0.8964850320202825,second_half
19,31,23,15.096774193548388,1.5235042735042734,0.9292929292929293,0.04935227035325754,second_half
20,21,13,15.096774193548388,0.861111111111111,0.5300862068965517,0.6961124404668241,second_half
20,22,20,15.096774193548388,1.3247863247863247,1.0907881609577652,0.19254627585628603,second_half
20,23,15,15.096774193548388,0.9935897435897435,0.7395433420893109,1.0,second_half
20,24,14,15.096774193548388,0.9273504273504273,0.8159758504586091,0.8964850320202825,second_half
20,25,19,15.096774193548388,1.2585470085470085,1.1662998288089998,0.29638836576123884,second_half
20,26,13,15.096774193548388,0.861111111111111,0.839240506329114,0.6961124404668241,second_half
20,27,18,15.096774193548388,1.192307692307692,0.8250717703349282,0.4331554121923039,second_half
20,28,17,15.096774193548388,1.1260683760683758,0.8981958762886598,0.6011749866312058,second_half
20,29,15,15.096774193548388,0.9935897435897435,0.7137951334379906,1.0,second_half
20,30,11,15.096774193548388,0.7286324786324786,0.5148981161091888,0.3606953041477349,second_half
20,31,18,15.096774193548388,1.192307692307692,0.7328403653762505,0.4331554121923039,second_half
21,22,13,15.096774193548388,0.861111111111111,0.5053879310344828,0.6961124404668241,second_half
21,23,21,15.096774193548388,1.391025641025641,0.9783625730994152,0.1495164693933021,second_half
21,24,16,15.096774193548388,1.0598290598290598,0.8129099427381572,0.7937975819531852,second_half
21,25,23,15.096774193548388,1.5235042735042734,1.280972948397363,0.04935227035325754,second_half
21,26,16,15.096774193548388,1.0598290598290598,0.9259431765253843,0.7937975819531852,second_half
21,27,23,15.096774193548388,1.5235042735042734,0.9671159029649595,0.04935227035325754,second_half
21,28,18,15.096774193548388,1.192307692307692,0.8057432432432432,0.4331554121923039,second_half
21,29,16,15.096774193548388,1.0598290598290598,0.6461036171492396,0.7937975819531852,second_half
21,30,22,15.096774193548388,1.4572649572649572,1.089041799322173,0.08826587488485256,second_half
21,31,24,15.096774193548388,1.5897435897435899,0.9103105590062112,0.026337968735321536,second_half
22,23,14,15.096774193548388,0.9273504273504273,0.6436322101656197,0.8964850320202825,second_half
22,24,15,15.096774193548388,0.9935897435897435,0.8532831737346102,1.0,second_half
22,25,10,15.096774193548388,0.6623931623931624,0.4760514018691589,0.23905729126443812,second_half
22,26,13,15.096774193548388,0.861111111111111,0.8006329113924051,0.6961124404668241,second_half
22,27,21,15.096774193548388,1.391025641025641,0.9772196261682243,0.1495164693933021,second_half
22,28,12,15.096774193548388,0.7948717948717949,0.5411764705882353,0.5145402005166057,second_half
22,29,18,15.096774193548388,1.192307692307692,0.8712871287128713,0.4331554121923039,second_half
22,30,11,15.096774193548388,0.7286324786324786,0.4913984461709212,0.3606953041477349,second_half
22,31,17,15.096774193548388,1.1260683760683758,0.6451639344262295,0.6011749866312058,second_half
23,24,13,15.096774193548388,0.861111111111111,0.7142541924095323,0.6961124404668241,second_half
23,25,14,15.096774193548388,0.9273504273504273,0.736999147485081,0.8964850320202825,second_half
23,26,11,15.096774193548388,0.7286324786324786,0.6531452087007642,0.3606953041477349,second_half
23,27,14,15.096774193548388,0.9273504273504273,0.5682834537323701,0.8964850320202825,second_half
23,28,23,15.096774193548388,1.5235042735042734,1.3452676355902162,0.04935227035325754,second_half
23,29,17,15.096774193548388,1.1260683760683758,0.8148148148148148,0.6011749866312058,second_half
23,30,18,15.096774193548388,1.192307692307692,0.9493018259935553,0.4331554121923039,second_half
23,31,16,15.096774193548388,1.0598290598290598,0.6022764227642277,0.7937975819531852,second_half
24,25,16,15.096774193548388,1.0598290598290598,1.0687581699346405,0.7937975819531852,second_half
24,26,3,15.096774193548388,0.19871794871794873,0.17610639761522587,0.00035849853215439993,second_half
24,27,18,15.096774193548388,1.192307692307692,0.9680175246440307,0.4331554121923039,second_half
24,28,17,15.096774193548388,1.1260683760683758,1.0515463917525774,0.6011749866312058,second_half
24,29,14,15.096774193548388,0.9273504273504273,0.7601532567049808,0.8964850320202825,second_half
24,30,12,15.096774193548388,0.7948717948717949,0.6674824785849371,0.5145402005166057,second_half
24,31,18,15.096774193548388,1.192307692307692,0.8603007069600717,0.4331554121923039,second_half
25,26,18,15.096774193548388,1.192307692307692,1.442874692874693,0.4331554121923039,second_half
25,27,18,15.096774193548388,1.192307692307692,0.9037190082644628,0.4331554121923039,second_half
25,28,10,15.096774193548388,0.6623931623931624,0.49278846153846156,0.23905729126443812,second_half
25,29,11,15.096774193548388,0.7286324786324786,0.5231968810916179,0.3606953041477349,second_half
25,30,9,15.096774193548388,0.596153846153846,0.4389373513084853,0.11880341025384131,second_half
25,31,17,15.096774193548388,1.1260683760683758,0.7421256216614478,0.6011749866312058,second_half
26,27,19,15.096774193548388,1.2585470085470085,1.196305140128189,0.29638836576123884,second_half
26,28,11,15.096774193548388,0.7286324786324786,0.6684645810859403,0.3606953041477349,second_half
26,29,13,15.096774193548388,0.861111111111111,0.7824217817052782,0.6961124404668241,second_half
26,30,12,15.096774193548388,0.7948717948717949,0.755940594059406,0.5145402005166057,second_half
26,31,16,15.096774193548388,1.0598290598290598,0.8335472828412495,0.7937975819531852,second_half
27,28,15,15.096774193548388,0.9935897435897435,0.636899973183159,1.0,second_half
27,29,22,15.096774193548388,1.4572649572649572,1.0206185567010309,0.08826587488485256,second_half
27,30,18,15.096774193548388,1.192307692307692,0.8250717703349282,0.4331554121923039,second_half
27,31,21,15.096774193548388,1.391025641025641,0.7584349754474893,0.1495164693933021,second_half
28,29,21,15.096774193548388,1.391025641025641,1.1290322580645162,0.1495164693933021,second_half
28,30,14,15.096774193548388,0.9273504273504273,0.6915151515151515,0.8964850320202825,second_half
28,31,11,15.096774193548388,0.7286324786324786,0.38379854368932037,0.3606953041477349,second_half
29,30,18,15.096774193548388,1.192307692307692,0.9154768108389786,0.4331554121923039,second_half
29,31,17,15.096774193548388,1.1260683760683758,0.6297814207650273,0.6011749866312058,second_half
30,31,20,15.096774193548388,1.3247863247863247,0.849372006867263,0.19254627585628603,second_half
1,2,9,7.548387096774194,1.192307692307692,1.0885341074020318,0.5772107413890271,q1
1,3,12,7.548387096774194,1.5897435897435899,2.0155038759689923,0.13530517452715526,q1
1,4,5,7.548387096774194,0.6623931623931624,0.5484861781483107,0.4605283765634254,q1
1,5,7,7.548387096774194,0.9273504273504273,0.9538706256627784,1.0,q1
1,6,8,7.548387096774194,1.0598290598290598,1.0625,0.8525964477576938,q1
1,7,5,7.548387096774194,0.6623931623931624,0.5484861781483107,0.4605283765634254,q1
1,8,5,7.548387096774194,0.6623931623931624,0.5883720930232558,0.4605283765634254,q1
1,9,5,7.548387096774194,0.6623931623931624,0.6666666666666666,0.4605283765634254,q1
1,10,7,7.548387096774194,0.9273504273504273,0.7530487804878049,1.0,q1
1,11,9,7.548387096774194,1.192307692307692,0.9155107187894073,0.5772107413890271,q1
1,12,9,7.548387096774194,1.192307692307692,1.5173076923076922,0.5772107413890271,q1
1,13,6,7.548387096774194,0.7948717948717949,0.7405247813411079,0.713291991792435,q1
1,14,7,7.548387096774194,0.9273504273504273,0.7698447893569845,1.0,q1
1,15,6,7.548387096774194,0.7948717948717949,0.8877551020408163,0.713291991792435,q1
1,16,5,7.548387096774194,0.6623931623931624,0.5018359853121175,0.4605283765634254,q1
1,17,4,7.548387096774194,0.5299145299145299,0.41919191919191917,0.2654538030170721,q1
1,18,7,7.548387096774194,0.9273504273504273,0.8053382420616659,1.0,q1
1,19,2,7.548387096774194,0.26495726495726496,0.19604743083003953,0.03995448836050852,q1
1,20,5,7.548387096774194,0.6623931623931624,0.6027527289985761,0.4605283765634254,q1
1,21,10,7.548387096774194,1.3247863247863247,1.3980263157894737,0.35315791020466714,q1
1,22,3,7.548387096774194,0.39743589743589747,0.3006060606060606,0.09809544584071431,q1
1,23,7,7.548387096774194,0.9273504273504273,0.8436154949784792,1.0,q1
1,24,3,7.548387096774194,0.39743589743589747,0.2644808743169399,0.09809544584071431,q1
1,25,5,7.548387096774194,0.6623931623931624,0.5745554035567716,0.4605283765634254,q1
1,26,8,7.548387096774194,1.0598290598290598,0.9882352941176471,0.8525964477576938,q1
1,27,9,7.548387096774194,1.192307692307692,1.323076923076923,0.5772107413890271,q1
1,28,7,7.548387096774194,0.9273504273504273,0.9070121951219512,1.0,q1
1,29,4,7.548387096774194,0.5299145299145299,0.4951644100580271,0.2654538030170721,q1
1,30,8,7.548387096774194,1.0598290598290598,1.1466666666666667,0.8525964477576938,q1
1,31,5,7.548387096774194,0.6623931623931624,0.5745554035567716,0.4605283765634254,q1
2,3,9,7.548387096774194,1.192307692307692,0.8970467596390485,0.5772107413890271,q1
2,4,7,7.548387096774194,0.9273504273504273,0.593939393939394,1.0,q1
2,5,3,7.548387096774194,0.39743589743589747,0.24305084745762712,0.09809544584071431,q1
2,6,5,7.548387096774194,0.6623931623931624,0.4093567251461988,0.4605283765634254,q1
2,7,10,7.548387096774194,1.3247863247863247,0.9655448717948718,0.35315791020466714,q1
2,8,7,7.548387096774194,0.9273504273504273,0.6390151515151515,1.0,q1
2,9,9,7.548387096774194,1.192307692307692,1.0271514035895075,0.5772107413890271,q1
2,10,9,7.548387096774194,1.192307692307692,0.7389937106918238,0.5772107413890271,q1
2,11,13,7.548387096774194,1.722222222222222,1.07984246330111,0.06128009786972832,q1
