mean_max_match,rate_3plus,rate_4plus,n_5_hits,total_profit,max_drawdown
2.0598290598290596,0.19943019943019943,0.009259259259259259,0.0,-2128200.0,-2126200.0
2.04985754985755,0.20441595441595442,0.005698005698005698,0.0,-2456400.0,-2454400.0
2.0427350427350426,0.21367521367521367,0.007834757834757835,1.0,37750200.0,-1496000.0
2.0434472934472936,0.2101139601139601,0.009259259259259259,0.0,-2392800.0,-2390800.0
2.047720797720798,0.1972934472934473,0.009259259259259259,0.0,-2413700.0,-2411700.0
2.0413105413105415,0.19230769230769232,0.008547008547008548,0.0,-2443900.0,-2441900.0
2.017094017094017,0.18233618233618235,0.007122507122507123,0.0,-2332200.0,-2342000.0
2.04985754985755,0.18304843304843305,0.004985754985754986,0.0,-2486900.0,-2484900.0
2.030626780626781,0.20655270655270655,0.007122507122507123,0.0,-2428000.0,-2426900.0
2.0448717948717947,0.20797720797720798,0.004273504273504274,2.0,19705300.0,-1951300.0
2.0584045584045585,0.21367521367521367,0.00641025641025641,0.0,-2434200.0,-2436700.0
2.0106837606837606,0.17022792022792022,0.008547008547008548,0.0,-2459300.0,-2457300.0
2.051282051282051,0.20441595441595442,0.007834757834757835,0.0,-2426700.0,-2424700.0
2.0705128205128207,0.21225071225071226,0.011396011396011397,0.0,-2220700.0,-2218700.0
2.0235042735042734,0.18233618233618235,0.0035612535612535613,0.0,-2351700.0,-2349700.0
2.034188034188034,0.19515669515669515,0.005698005698005698,1.0,17477400.0,-2304300.0
2.0377492877492878,0.19943019943019943,0.007834757834757835,0.0,-2445700.0,-2443700.0
2.061253561253561,0.21082621082621084,0.010683760683760684,0.0,-2380200.0,-2385200.0
2.0284900284900287,0.18945868945868946,0.004985754985754986,0.0,-2485500.0,-2483500.0
2.0384615384615383,0.1987179487179487,0.005698005698005698,0.0,-2463000.0,-2461000.0
2.034900284900285,0.1972934472934473,0.004985754985754986,0.0,-2474100.0,-2473000.0
1.9992877492877492,0.1787749287749288,0.004985754985754986,0.0,-2494100.0,-2492100.0
2.0455840455840457,0.1987179487179487,0.007834757834757835,0.0,-2240300.0,-2239200.0
2.027065527065527,0.17735042735042736,0.005698005698005698,0.0,-2486300.0,-2485200.0
2.011396011396011,0.1866096866096866,0.005698005698005698,0.0,-2393300.0,-2391300.0
2.0655270655270654,0.21082621082621084,0.012108262108262107,0.0,-2258600.0,-2256600.0
2.07977207977208,0.2264957264957265,0.009259259259259259,0.0,-2370600.0,-2369200.0
2.0263532763532766,0.18803418803418803,0.007122507122507123,0.0,-2453800.0,-2451800.0
2.0292022792022792,0.18732193732193733,0.007834757834757835,0.0,-2234400.0,-2393000.0
2.0462962962962963,0.20868945868945868,0.008547008547008548,0.0,-2401200.0,-2399200.0
2.0042735042735043,0.17592592592592593,0.00641025641025641,0.0,-2476700.0,-2474700.0
2.0733618233618234,0.21581196581196582,0.009259259259259259,0.0,-2392400.0,-2390400.0
2.0427350427350426,0.19515669515669515,0.007122507122507123,0.0,-2451600.0,-2449600.0
2.049145299145299,0.2101139601139601,0.005698005698005698,0.0,-2448200.0,-2446200.0
2.0448717948717947,0.19230769230769232,0.011396011396011397,0.0,-2397200.0,-2402600.0
2.0541310541310542,0.21225071225071226,0.004985754985754986,0.0,-2261400.0,-2259400.0
2.0534188034188032,0.20655270655270655,0.00641025641025641,0.0,-2449400.0,-2447400.0
2.0413105413105415,0.18874643874643873,0.007834757834757835,0.0,-2332500.0,-2330500.0
2.0427350427350426,0.19515669515669515,0.005698005698005698,0.0,-2464600.0,-2462600.0
2.0377492877492878,0.19017094017094016,0.005698005698005698,0.0,-2345000.0,-2343900.0
2.0391737891737893,0.21296296296296297,0.00641025641025641,0.0,-2441200.0,-2439200.0
2.0505698005698005,0.21794871794871795,0.00641025641025641,0.0,-2433300.0,-2431300.0
2.0427350427350426,0.20512820512820512,0.007834757834757835,0.0,-2415000.0,-2413000.0
2.051994301994302,0.20085470085470086,0.007834757834757835,1.0,9618400.0,-1424300.0
2.0462962962962963,0.198005698005698,0.007122507122507123,0.0,-2446100.0,-2444100.0
2.0434472934472936,0.19943019943019943,0.007122507122507123,0.0,-2428600.0,-2437600.0
2.027065527065527,0.19515669515669515,0.00641025641025641,0.0,-2453200.0,-2451200.0
2.037037037037037,0.20014245014245013,0.0035612535612535613,0.0,-2373400.0,-2371400.0
2.0242165242165244,0.18447293447293447,0.00641025641025641,0.0,-2462500.0,-2464700.0
2.0213675213675213,0.19515669515669515,0.004985754985754986,0.0,-2480000.0,-2478900.0
2.024928774928775,0.19017094017094016,0.004273504273504274,0.0,-2495400.0,-2493400.0
2.02991452991453,0.1908831908831909,0.009971509971509971,0.0,-2420000.0,-2418900.0
2.0413105413105415,0.1987179487179487,0.004273504273504274,0.0,-2470800.0,-2468800.0
2.0484330484330484,0.21723646723646722,0.007122507122507123,1.0,15962000.0,-2206700.0
2.049145299145299,0.20868945868945868,0.00641025641025641,1.0,9192100.0,-2087200.0
2.0413105413105415,0.19017094017094016,0.007834757834757835,0.0,-2446600.0,-2444600.0
2.032763532763533,0.18803418803418803,0.007122507122507123,0.0,-2457400.0,-2455400.0
2.0334757834757835,0.19230769230769232,0.00641025641025641,0.0,-2453500.0,-2451500.0
2.049145299145299,0.20726495726495728,0.007122507122507123,0.0,-2436000.0,-2434000.0
2.034900284900285,0.19373219373219372,0.007834757834757835,0.0,-2420100.0,-2418100.0
2.0455840455840457,0.20655270655270655,0.008547008547008548,0.0,-2282900.0,-2281800.0
2.0413105413105415,0.20655270655270655,0.009259259259259259,0.0,-2404500.0,-2402500.0
2.0185185185185186,0.18803418803418803,0.002849002849002849,1.0,20663300.0,-1812300.0
2.0313390313390314,0.1972934472934473,0.008547008547008548,0.0,-2415700.0,-2414600.0
2.0655270655270654,0.2101139601139601,0.009971509971509971,0.0,-2131300.0,-2129300.0
2.0733618233618234,0.20726495726495728,0.017806267806267807,0.0,-1551900.0,-1724500.0
2.030626780626781,0.18732193732193733,0.009971509971509971,0.0,-2415500.0,-2417200.0
2.04985754985755,0.20726495726495728,0.008547008547008548,0.0,-2413000.0,-2412500.0
2.064814814814815,0.22008547008547008,0.00641025641025641,0.0,-2426100.0,-2424100.0
2.0391737891737893,0.19301994301994302,0.009259259259259259,0.0,-2190800.0,-2196200.0
2.0534188034188032,0.1987179487179487,0.010683760683760684,0.0,-2137100.0,-2135100.0
2.0156695156695155,0.18447293447293447,0.0035612535612535613,0.0,-2515100.0,-2513100.0
2.024928774928775,0.1972934472934473,0.011396011396011397,0.0,-2035100.0,-2131300.0
2.0462962962962963,0.19017094017094016,0.013532763532763533,0.0,-2259300.0,-2265300.0
2.032051282051282,0.18376068376068377,0.007834757834757835,0.0,-2447500.0,-2445500.0
2.0541310541310542,0.20797720797720798,0.012108262108262107,0.0,-2074700.0,-2072700.0
2.0555555555555554,0.202991452991453,0.00641025641025641,0.0,-2445200.0,-2443200.0
2.0,0.1752136752136752,0.010683760683760684,0.0,-2282600.0,-2281500.0
2.047720797720798,0.2094017094017094,0.008547008547008548,0.0,-2249900.0,-2247900.0
