num_a,num_b,num_c,observed_count,expected_count,lift,p_raw,p_bonf,sig_bonf,p_holm,sig_holm,p_fdr,sig_fdr,shrunk_rate,shrunk_lift
4,9,29,7,3.1234705228031148,2.241096866096866,0.03994014992889243,1.0,False,1.0,False,0.9857592345811885,False,0.004890807912811576,2.1984181568088035
4,9,30,1,3.1234705228031148,0.32015669515669515,0.38684745045633295,1.0,False,1.0,False,0.9857592345811885,False,0.0007642604575158399,0.34353507565337005
4,9,31,6,3.1234705228031148,1.9209401709401712,0.14049792107858372,1.0,False,1.0,False,0.9857592345811885,False,0.00420305000359562,1.8892709766162312
4,10,11,5,3.1234705228031148,1.6007834757834758,0.24957369947482808,1.0,False,1.0,False,0.9857592345811885,False,0.003515292094379664,1.580123796423659
4,10,12,3,3.1234705228031148,0.9604700854700856,1.0,1.0,False,1.0,False,1.0,False,0.002139776275947752,0.9618294360385146
4,10,13,2,3.1234705228031148,0.6403133903133903,0.7762736999601787,1.0,False,1.0,False,1.0,False,0.0014520183667317958,0.6526822558459422
4,10,14,1,3.1234705228031148,0.32015669515669515,0.38684745045633295,1.0,False,1.0,False,0.9857592345811885,False,0.0007642604575158399,0.34353507565337005
4,10,15,4,3.1234705228031148,1.2806267806267806,0.5615634740660312,1.0,False,1.0,False,0.9957506177226078,False,0.0028275341851637078,1.2709766162310867
4,10,16,5,3.1234705228031148,1.6007834757834758,0.24957369947482808,1.0,False,1.0,False,0.9857592345811885,False,0.003515292094379664,1.580123796423659
4,10,17,2,3.1234705228031148,0.6403133903133903,0.7762736999601787,1.0,False,1.0,False,1.0,False,0.0014520183667317958,0.6526822558459422
4,10,18,4,3.1234705228031148,1.2806267806267806,0.5615634740660312,1.0,False,1.0,False,0.9957506177226078,False,0.0028275341851637078,1.2709766162310867
4,10,19,3,3.1234705228031148,0.9604700854700856,1.0,1.0,False,1.0,False,1.0,False,0.002139776275947752,0.9618294360385146
4,10,20,3,3.1234705228031148,0.9604700854700856,1.0,1.0,False,1.0,False,1.0,False,0.002139776275947752,0.9618294360385146
4,10,21,1,3.1234705228031148,0.32015669515669515,0.38684745045633295,1.0,False,1.0,False,0.9857592345811885,False,0.0007642604575158399,0.34353507565337005
4,10,22,9,3.1234705228031148,2.8814102564102564,0.004857551695085205,1.0,False,1.0,False,0.956921941977135,False,0.006266323731243488,2.816712517193948
4,10,23,3,3.1234705228031148,0.9604700854700856,1.0,1.0,False,1.0,False,1.0,False,0.002139776275947752,0.9618294360385146
4,10,24,5,3.1234705228031148,1.6007834757834758,0.24957369947482808,1.0,False,1.0,False,0.9857592345811885,False,0.003515292094379664,1.580123796423659
4,10,25,3,3.1234705228031148,0.9604700854700856,1.0,1.0,False,1.0,False,1.0,False,0.002139776275947752,0.9618294360385146
4,10,26,1,3.1234705228031148,0.32015669515669515,0.38684745045633295,1.0,False,1.0,False,0.9857592345811885,False,0.0007642604575158399,0.34353507565337005
4,10,27,0,3.1234705228031148,0.0,0.08379148704798318,1.0,False,1.0,False,0.9857592345811885,False,7.650254829988387e-05,0.0343878954607978
4,10,28,1,3.1234705228031148,0.32015669515669515,0.38684745045633295,1.0,False,1.0,False,0.9857592345811885,False,0.0007642604575158399,0.34353507565337005
4,10,29,3,3.1234705228031148,0.9604700854700856,1.0,1.0,False,1.0,False,1.0,False,0.002139776275947752,0.9618294360385146
4,10,30,3,3.1234705228031148,0.9604700854700856,1.0,1.0,False,1.0,False,1.0,False,0.002139776275947752,0.9618294360385146
4,10,31,5,3.1234705228031148,1.6007834757834758,0.24957369947482808,1.0,False,1.0,False,0.9857592345811885,False,0.003515292094379664,1.580123796423659
4,11,12,3,3.1234705228031148,0.9604700854700856,1.0,1.0,False,1.0,False,1.0,False,0.002139776275947752,0.9618294360385146
4,11,13,2,3.1234705228031148,0.6403133903133903,0.7762736999601787,1.0,False,1.0,False,1.0,False,0.0014520183667317958,0.6526822558459422
4,11,14,2,3.1234705228031148,0.6403133903133903,0.7762736999601787,1.0,False,1.0,False,1.0,False,0.0014520183667317958,0.6526822558459422
4,11,15,3,3.1234705228031148,0.9604700854700856,1.0,1.0,False,1.0,False,1.0,False,0.002139776275947752,0.9618294360385146
4,11,16,4,3.1234705228031148,1.2806267806267806,0.5615634740660312,1.0,False,1.0,False,0.9957506177226078,False,0.0028275341851637078,1.2709766162310867
4,11,17,3,3.1234705228031148,0.9604700854700856,1.0,1.0,False,1.0,False,1.0,False,0.002139776275947752,0.9618294360385146
4,11,18,6,3.1234705228031148,1.9209401709401712,0.14049792107858372,1.0,False,1.0,False,0.9857592345811885,False,0.00420305000359562,1.8892709766162312
4,11,19,3,3.1234705228031148,0.9604700854700856,1.0,1.0,False,1.0,False,1.0,False,0.002139776275947752,0.9618294360385146
4,11,20,3,3.1234705228031148,0.9604700854700856,1.0,1.0,False,1.0,False,1.0,False,0.002139776275947752,0.9618294360385146
4,11,21,4,3.1234705228031148,1.2806267806267806,0.5615634740660312,1.0,False,1.0,False,0.9957506177226078,False,0.0028275341851637078,1.2709766162310867
4,11,22,3,3.1234705228031148,0.9604700854700856,1.0,1.0,False,1.0,False,1.0,False,0.002139776275947752,0.9618294360385146
4,11,23,4,3.1234705228031148,1.2806267806267806,0.5615634740660312,1.0,False,1.0,False,0.9957506177226078,False,0.0028275341851637078,1.2709766162310867
4,11,24,2,3.1234705228031148,0.6403133903133903,0.7762736999601787,1.0,False,1.0,False,1.0,False,0.0014520183667317958,0.6526822558459422
4,11,25,1,3.1234705228031148,0.32015669515669515,0.38684745045633295,1.0,False,1.0,False,0.9857592345811885,False,0.0007642604575158399,0.34353507565337005
4,11,26,6,3.1234705228031148,1.9209401709401712,0.14049792107858372,1.0,False,1.0,False,0.9857592345811885,False,0.00420305000359562,1.8892709766162312
4,11,27,1,3.1234705228031148,0.32015669515669515,0.38684745045633295,1.0,False,1.0,False,0.9857592345811885,False,0.0007642604575158399,0.34353507565337005
4,11,28,4,3.1234705228031148,1.2806267806267806,0.5615634740660312,1.0,False,1.0,False,0.9957506177226078,False,0.0028275341851637078,1.2709766162310867
4,11,29,3,3.1234705228031148,0.9604700854700856,1.0,1.0,False,1.0,False,1.0,False,0.002139776275947752,0.9618294360385146
4,11,30,5,3.1234705228031148,1.6007834757834758,0.24957369947482808,1.0,False,1.0,False,0.9857592345811885,False,0.003515292094379664,1.580123796423659
4,11,31,9,3.1234705228031148,2.8814102564102564,0.004857551695085205,1.0,False,1.0,False,0.956921941977135,False,0.006266323731243488,2.816712517193948
4,12,13,4,3.1234705228031148,1.2806267806267806,0.5615634740660312,1.0,False,1.0,False,0.9957506177226078,False,0.0028275341851637078,1.2709766162310867
4,12,14,2,3.1234705228031148,0.6403133903133903,0.7762736999601787,1.0,False,1.0,False,1.0,False,0.0014520183667317958,0.6526822558459422
4,12,15,2,3.1234705228031148,0.6403133903133903,0.7762736999601787,1.0,False,1.0,False,1.0,False,0.0014520183667317958,0.6526822558459422
4,12,16,1,3.1234705228031148,0.32015669515669515,0.38684745045633295,1.0,False,1.0,False,0.9857592345811885,False,0.0007642604575158399,0.34353507565337005
4,12,17,4,3.1234705228031148,1.2806267806267806,0.5615634740660312,1.0,False,1.0,False,0.9957506177226078,False,0.0028275341851637078,1.2709766162310867
4,12,18,1,3.1234705228031148,0.32015669515669515,0.38684745045633295,1.0,False,1.0,False,0.9857592345811885,False,0.0007642604575158399,0.34353507565337005
4,12,19,2,3.1234705228031148,0.6403133903133903,0.7762736999601787,1.0,False,1.0,False,1.0,False,0.0014520183667317958,0.6526822558459422
4,12,20,2,3.1234705228031148,0.6403133903133903,0.7762736999601787,1.0,False,1.0,False,1.0,False,0.0014520183667317958,0.6526822558459422
4,12,21,1,3.1234705228031148,0.32015669515669515,0.38684745045633295,1.0,False,1.0,False,0.9857592345811885,False,0.0007642604575158399,0.34353507565337005
4,12,22,3,3.1234705228031148,0.9604700854700856,1.0,1.0,False,1.0,False,1.0,False,0.002139776275947752,0.9618294360385146
4,12,23,2,3.1234705228031148,0.6403133903133903,0.7762736999601787,1.0,False,1.0,False,1.0,False,0.0014520183667317958,0.6526822558459422
4,12,24,0,3.1234705228031148,0.0,0.08379148704798318,1.0,False,1.0,False,0.9857592345811885,False,7.650254829988387e-05,0.0343878954607978
4,12,25,1,3.1234705228031148,0.32015669515669515,0.38684745045633295,1.0,False,1.0,False,0.9857592345811885,False,0.0007642604575158399,0.34353507565337005
4,12,26,4,3.1234705228031148,1.2806267806267806,0.5615634740660312,1.0,False,1.0,False,0.9957506177226078,False,0.0028275341851637078,1.2709766162310867
4,12,27,3,3.1234705228031148,0.9604700854700856,1.0,1.0,False,1.0,False,1.0,False,0.002139776275947752,0.9618294360385146
4,12,28,1,3.1234705228031148,0.32015669515669515,0.38684745045633295,1.0,False,1.0,False,0.9857592345811885,False,0.0007642604575158399,0.34353507565337005
4,12,29,0,3.1234705228031148,0.0,0.08379148704798318,1.0,False,1.0,False,0.9857592345811885,False,7.650254829988387e-05,0.0343878954607978
4,12,30,2,3.1234705228031148,0.6403133903133903,0.7762736999601787,1.0,False,1.0,False,1.0,False,0.0014520183667317958,0.6526822558459422
4,12,31,1,3.1234705228031148,0.32015669515669515,0.38684745045633295,1.0,False,1.0,False,0.9857592345811885,False,0.0007642604575158399,0.34353507565337005
4,13,14,4,3.1234705228031148,1.2806267806267806,0.5615634740660312,1.0,False,1.0,False,0.9957506177226078,False,0.0028275341851637078,1.2709766162310867
4,13,15,5,3.1234705228031148,1.6007834757834758,0.24957369947482808,1.0,False,1.0,False,0.9857592345811885,False,0.003515292094379664,1.580123796423659
4,13,16,6,3.1234705228031148,1.9209401709401712,0.14049792107858372,1.0,False,1.0,False,0.9857592345811885,False,0.00420305000359562,1.8892709766162312
4,13,17,2,3.1234705228031148,0.6403133903133903,0.7762736999601787,1.0,False,1.0,False,1.0,False,0.0014520183667317958,0.6526822558459422
4,13,18,3,3.1234705228031148,0.9604700854700856,1.0,1.0,False,1.0,False,1.0,False,0.002139776275947752,0.9618294360385146
4,13,19,7,3.1234705228031148,2.241096866096866,0.03994014992889243,1.0,False,1.0,False,0.9857592345811885,False,0.004890807912811576,2.1984181568088035
4,13,20,3,3.1234705228031148,0.9604700854700856,1.0,1.0,False,1.0,False,1.0,False,0.002139776275947752,0.9618294360385146
4,13,21,3,3.1234705228031148,0.9604700854700856,1.0,1.0,False,1.0,False,1.0,False,0.002139776275947752,0.9618294360385146
4,13,22,4,3.1234705228031148,1.2806267806267806,0.5615634740660312,1.0,False,1.0,False,0.9957506177226078,False,0.0028275341851637078,1.2709766162310867
4,13,23,3,3.1234705228031148,0.9604700854700856,1.0,1.0,False,1.0,False,1.0,False,0.002139776275947752,0.9618294360385146
4,13,24,2,3.1234705228031148,0.6403133903133903,0.7762736999601787,1.0,False,1.0,False,1.0,False,0.0014520183667317958,0.6526822558459422
4,13,25,0,3.1234705228031148,0.0,0.08379148704798318,1.0,False,1.0,False,0.9857592345811885,False,7.650254829988387e-05,0.0343878954607978
4,13,26,3,3.1234705228031148,0.9604700854700856,1.0,1.0,False,1.0,False,1.0,False,0.002139776275947752,0.9618294360385146
4,13,27,3,3.1234705228031148,0.9604700854700856,1.0,1.0,False,1.0,False,1.0,False,0.002139776275947752,0.9618294360385146
4,13,28,3,3.1234705228031148,0.9604700854700856,1.0,1.0,False,1.0,False,1.0,False,0.002139776275947752,0.9618294360385146
4,13,29,2,3.1234705228031148,0.6403133903133903,0.7762736999601787,1.0,False,1.0,False,1.0,False,0.0014520183667317958,0.6526822558459422
4,13,30,3,3.1234705228031148,0.9604700854700856,1.0,1.0,False,1.0,False,1.0,False,0.002139776275947752,0.9618294360385146
4,13,31,5,3.1234705228031148,1.6007834757834758,0.24957369947482808,1.0,False,1.0,False,0.9857592345811885,False,0.003515292094379664,1.580123796423659
4,14,15,6,3.1234705228031148,1.9209401709401712,0.14049792107858372,1.0,False,1.0,False,0.9857592345811885,False,0.00420305000359562,1.8892709766162312
4,14,16,3,3.1234705228031148,0.9604700854700856,1.0,1.0,False,1.0,False,1.0,False,0.002139776275947752,0.9618294360385146
4,14,17,2,3.1234705228031148,0.6403133903133903,0.7762736999601787,1.0,False,1.0,False,1.0,False,0.0014520183667317958,0.6526822558459422
4,14,18,2,3.1234705228031148,0.6403133903133903,0.7762736999601787,1.0,False,1.0,False,1.0,False,0.0014520183667317958,0.6526822558459422
4,14,19,5,3.1234705228031148,1.6007834757834758,0.24957369947482808,1.0,False,1.0,False,0.9857592345811885,False,0.003515292094379664,1.580123796423659
4,14,20,2,3.1234705228031148,0.6403133903133903,0.7762736999601787,1.0,False,1.0,False,1.0,False,0.0014520183667317958,0.6526822558459422
4,14,21,6,3.1234705228031148,1.9209401709401712,0.14049792107858372,1.0,False,1.0,False,0.9857592345811885,False,0.00420305000359562,1.8892709766162312
4,14,22,4,3.1234705228031148,1.2806267806267806,0.5615634740660312,1.0,False,1.0,False,0.9957506177226078,False,0.0028275341851637078,1.2709766162310867
4,14,23,2,3.1234705228031148,0.6403133903133903,0.7762736999601787,1.0,False,1.0,False,1.0,False,0.0014520183667317958,0.6526822558459422
4,14,24,4,3.1234705228031148,1.2806267806267806,0.5615634740660312,1.0,False,1.0,False,0.9957506177226078,False,0.0028275341851637078,1.2709766162310867
4,14,25,2,3.1234705228031148,0.6403133903133903,0.7762736999601787,1.0,False,1.0,False,1.0,False,0.0014520183667317958,0.6526822558459422
4,14,26,7,3.1234705228031148,2.241096866096866,0.03994014992889243,1.0,False,1.0,False,0.9857592345811885,False,0.004890807912811576,2.1984181568088035
4,14,27,2,3.1234705228031148,0.6403133903133903,0.7762736999601787,1.0,False,1.0,False,1.0,False,0.0014520183667317958,0.6526822558459422
4,14,28,3,3.1234705228031148,0.9604700854700856,1.0,1.0,False,1.0,False,1.0,False,0.002139776275947752,0.9618294360385146
4,14,29,1,3.1234705228031148,0.32015669515669515,0.38684745045633295,1.0,False,1.0,False,0.9857592345811885,False,0.0007642604575158399,0.34353507565337005
4,14,30,3,3.1234705228031148,0.9604700854700856,1.0,1.0,False,1.0,False,1.0,False,0.002139776275947752,0.9618294360385146
4,14,31,4,3.1234705228031148,1.2806267806267806,0.5615634740660312,1.0,False,1.0,False,0.9957506177226078,False,0.0028275341851637078,1.2709766162310867
4,15,16,4,3.1234705228031148,1.2806267806267806,0.5615634740660312,1.0,False,1.0,False,0.9957506177226078,False,0.0028275341851637078,1.2709766162310867
4,15,17,3,3.1234705228031148,0.9604700854700856,1.0,1.0,False,1.0,False,1.0,False,0.002139776275947752,0.9618294360385146
4,15,18,6,3.1234705228031148,1.9209401709401712,0.14049792107858372,1.0,False,1.0,False,0.9857592345811885,False,0.00420305000359562,1.8892709766162312
4,15,19,3,3.1234705228031148,0.9604700854700856,1.0,1.0,False,1.0,False,1.0,False,0.002139776275947752,0.9618294360385146
4,15,20,5,3.1234705228031148,1.6007834757834758,0.24957369947482808,1.0,False,1.0,False,0.9857592345811885,False,0.003515292094379664,1.580123796423659
4,15,21,5,3.1234705228031148,1.6007834757834758,0.24957369947482808,1.0,False,1.0,False,0.9857592345811885,False,0.003515292094379664,1.580123796423659
4,15,22,3,3.1234705228031148,0.9604700854700856,1.0,1.0,False,1.0,False,1.0,False,0.002139776275947752,0.9618294360385146
4,15,23,5,3.1234705228031148,1.6007834757834758,0.24957369947482808,1.0,False,1.0,False,0.9857592345811885,False,0.003515292094379664,1.580123796423659
4,15,24,2,3.1234705228031148,0.6403133903133903,0.7762736999601787,1.0,False,1.0,False,1.0,False,0.0014520183667317958,0.6526822558459422
4,15,25,2,3.1234705228031148,0.6403133903133903,0.7762736999601787,1.0,False,1.0,False,1.0,False,0.0014520183667317958,0.6526822558459422
4,15,26,6,3.1234705228031148,1.9209401709401712,0.14049792107858372,1.0,False,1.0,False,0.9857592345811885,False,0.00420305000359562,1.8892709766162312
4,15,27,3,3.1234705228031148,0.9604700854700856,1.0,1.0,False,1.0,False,1.0,False,0.002139776275947752,0.9618294360385146
4,15,28,3,3.1234705228031148,0.9604700854700856,1.0,1.0,False,1.0,False,1.0,False,0.002139776275947752,0.9618294360385146
4,15,29,2,3.1234705228031148,0.6403133903133903,0.7762736999601787,1.0,False,1.0,False,1.0,False,0.0014520183667317958,0.6526822558459422
4,15,30,4,3.1234705228031148,1.2806267806267806,0.5615634740660312,1.0,False,1.0,False,0.9957506177226078,False,0.0028275341851637078,1.2709766162310867
4,15,31,1,3.1234705228031148,0.32015669515669515,0.38684745045633295,1.0,False,1.0,False,0.9857592345811885,False,0.0007642604575158399,0.34353507565337005
4,16,17,2,3.1234705228031148,0.6403133903133903,0.7762736999601787,1.0,False,1.0,False,1.0,False,0.0014520183667317958,0.6526822558459422
4,16,18,4,3.1234705228031148,1.2806267806267806,0.5615634740660312,1.0,False,1.0,False,0.9957506177226078,False,0.0028275341851637078,1.2709766162310867
4,16,19,5,3.1234705228031148,1.6007834757834758,0.24957369947482808,1.0,False,1.0,False,0.9857592345811885,False,0.003515292094379664,1.580123796423659
4,16,20,1,3.1234705228031148,0.32015669515669515,0.38684745045633295,1.0,False,1.0,False,0.9857592345811885,False,0.0007642604575158399,0.34353507565337005
4,16,21,6,3.1234705228031148,1.9209401709401712,0.14049792107858372,1.0,False,1.0,False,0.9857592345811885,False,0.00420305000359562,1.8892709766162312
4,16,22,7,3.1234705228031148,2.241096866096866,0.03994014992889243,1.0,False,1.0,False,0.9857592345811885,False,0.004890807912811576,2.1984181568088035
4,16,23,0,3.1234705228031148,0.0,0.08379148704798318,1.0,False,1.0,False,0.9857592345811885,False,7.650254829988387e-05,0.0343878954607978
4,16,24,5,3.1234705228031148,1.6007834757834758,0.24957369947482808,1.0,False,1.0,False,0.9857592345811885,False,0.003515292094379664,1.580123796423659
4,16,25,4,3.1234705228031148,1.2806267806267806,0.5615634740660312,1.0,False,1.0,False,0.9957506177226078,False,0.0028275341851637078,1.2709766162310867
4,16,26,6,3.1234705228031148,1.9209401709401712,0.14049792107858372,1.0,False,1.0,False,0.9857592345811885,False,0.00420305000359562,1.8892709766162312
4,16,27,6,3.1234705228031148,1.9209401709401712,0.14049792107858372,1.0,False,1.0,False,0.9857592345811885,False,0.00420305000359562,1.8892709766162312
4,16,28,5,3.1234705228031148,1.6007834757834758,0.24957369947482808,1.0,False,1.0,False,0.9857592345811885,False,0.003515292094379664,1.580123796423659
4,16,29,6,3.1234705228031148,1.9209401709401712,0.14049792107858372,1.0,False,1.0,False,0.9857592345811885,False,0.00420305000359562,1.8892709766162312
4,16,30,2,3.1234705228031148,0.6403133903133903,0.7762736999601787,1.0,False,1.0,False,1.0,False,0.0014520183667317958,0.6526822558459422
4,16,31,8,3.1234705228031148,2.561253561253561,0.01468912435960452,1.0,False,1.0,False,0.956921941977135,False,0.005578565822027533,2.5075653370013757
4,17,18,1,3.1234705228031148,0.32015669515669515,0.38684745045633295,1.0,False,1.0,False,0.9857592345811885,False,0.0007642604575158399,0.34353507565337005
4,17,19,5,3.1234705228031148,1.6007834757834758,0.24957369947482808,1.0,False,1.0,False,0.9857592345811885,False,0.003515292094379664,1.580123796423659
4,17,20,4,3.1234705228031148,1.2806267806267806,0.5615634740660312,1.0,False,1.0,False,0.9957506177226078,False,0.0028275341851637078,1.2709766162310867
4,17,21,3,3.1234705228031148,0.9604700854700856,1.0,1.0,False,1.0,False,1.0,False,0.002139776275947752,0.9618294360385146
4,17,22,3,3.1234705228031148,0.9604700854700856,1.0,1.0,False,1.0,False,1.0,False,0.002139776275947752,0.9618294360385146
4,17,23,2,3.1234705228031148,0.6403133903133903,0.7762736999601787,1.0,False,1.0,False,1.0,False,0.0014520183667317958,0.6526822558459422
4,17,24,4,3.1234705228031148,1.2806267806267806,0.5615634740660312,1.0,False,1.0,False,0.9957506177226078,False,0.0028275341851637078,1.2709766162310867
4,17,25,4,3.1234705228031148,1.2806267806267806,0.5615634740660312,1.0,False,1.0,False,0.9957506177226078,False,0.0028275341851637078,1.2709766162310867
4,17,26,2,3.1234705228031148,0.6403133903133903,0.7762736999601787,1.0,False,1.0,False,1.0,False,0.0014520183667317958,0.6526822558459422
4,17,27,5,3.1234705228031148,1.6007834757834758,0.24957369947482808,1.0,False,1.0,False,0.9857592345811885,False,0.003515292094379664,1.580123796423659
4,17,28,2,3.1234705228031148,0.6403133903133903,0.7762736999601787,1.0,False,1.0,False,1.0,False,0.0014520183667317958,0.6526822558459422
4,17,29,2,3.1234705228031148,0.6403133903133903,0.7762736999601787,1.0,False,1.0,False,1.0,False,0.0014520183667317958,0.6526822558459422
4,17,30,1,3.1234705228031148,0.32015669515669515,0.38684745045633295,1.0,False,1.0,False,0.9857592345811885,False,0.0007642604575158399,0.34353507565337005
4,17,31,3,3.1234705228031148,0.9604700854700856,1.0,1.0,False,1.0,False,1.0,False,0.002139776275947752,0.9618294360385146
4,18,19,3,3.1234705228031148,0.9604700854700856,1.0,1.0,False,1.0,False,1.0,False,0.002139776275947752,0.9618294360385146
4,18,20,3,3.1234705228031148,0.9604700854700856,1.0,1.0,False,1.0,False,1.0,False,0.002139776275947752,0.9618294360385146
4,18,21,2,3.1234705228031148,0.6403133903133903,0.7762736999601787,1.0,False,1.0,False,1.0,False,0.0014520183667317958,0.6526822558459422
4,18,22,4,3.1234705228031148,1.2806267806267806,0.5615634740660312,1.0,False,1.0,False,0.9957506177226078,False,0.0028275341851637078,1.2709766162310867
4,18,23,3,3.1234705228031148,0.9604700854700856,1.0,1.0,False,1.0,False,1.0,False,0.002139776275947752,0.9618294360385146
4,18,24,5,3.1234705228031148,1.6007834757834758,0.24957369947482808,1.0,False,1.0,False,0.9857592345811885,False,0.003515292094379664,1.580123796423659
4,18,25,3,3.1234705228031148,0.9604700854700856,1.0,1.0,False,1.0,False,1.0,False,0.002139776275947752,0.9618294360385146
4,18,26,7,3.1234705228031148,2.241096866096866,0.03994014992889243,1.0,False,1.0,False,0.9857592345811885,False,0.004890807912811576,2.1984181568088035
4,18,27,5,3.1234705228031148,1.6007834757834758,0.24957369947482808,1.0,False,1.0,False,0.9857592345811885,False,0.003515292094379664,1.580123796423659
4,18,28,5,3.1234705228031148,1.6007834757834758,0.24957369947482808,1.0,False,1.0,False,0.9857592345811885,False,0.003515292094379664,1.580123796423659
4,18,29,2,3.1234705228031148,0.6403133903133903,0.7762736999601787,1.0,False,1.0,False,1.0,False,0.0014520183667317958,0.6526822558459422
4,18,30,4,3.1234705228031148,1.2806267806267806,0.5615634740660312,1.0,False,1.0,False,0.9957506177226078,False,0.0028275341851637078,1.2709766162310867
4,18,31,7,3.1234705228031148,2.241096866096866,0.03994014992889243,1.0,False,1.0,False,0.9857592345811885,False,0.004890807912811576,2.1984181568088035
4,19,20,6,3.1234705228031148,1.9209401709401712,0.14049792107858372,1.0,False,1.0,False,0.9857592345811885,False,0.00420305000359562,1.8892709766162312
4,19,21,1,3.1234705228031148,0.32015669515669515,0.38684745045633295,1.0,False,1.0,False,0.9857592345811885,False,0.0007642604575158399,0.34353507565337005
4,19,22,7,3.1234705228031148,2.241096866096866,0.03994014992889243,1.0,False,1.0,False,0.9857592345811885,False,0.004890807912811576,2.1984181568088035
4,19,23,3,3.1234705228031148,0.9604700854700856,1.0,1.0,False,1.0,False,1.0,False,0.002139776275947752,0.9618294360385146
4,19,24,2,3.1234705228031148,0.6403133903133903,0.7762736999601787,1.0,False,1.0,False,1.0,False,0.0014520183667317958,0.6526822558459422
4,19,25,3,3.1234705228031148,0.9604700854700856,1.0,1.0,False,1.0,False,1.0,False,0.002139776275947752,0.9618294360385146
4,19,26,4,3.1234705228031148,1.2806267806267806,0.5615634740660312,1.0,False,1.0,False,0.9957506177226078,False,0.0028275341851637078,1.2709766162310867
4,19,27,7,3.1234705228031148,2.241096866096866,0.03994014992889243,1.0,False,1.0,False,0.9857592345811885,False,0.004890807912811576,2.1984181568088035
4,19,28,5,3.1234705228031148,1.6007834757834758,0.24957369947482808,1.0,False,1.0,False,0.9857592345811885,False,0.003515292094379664,1.580123796423659
4,19,29,4,3.1234705228031148,1.2806267806267806,0.5615634740660312,1.0,False,1.0,False,0.9957506177226078,False,0.0028275341851637078,1.2709766162310867
4,19,30,3,3.1234705228031148,0.9604700854700856,1.0,1.0,False,1.0,False,1.0,False,0.002139776275947752,0.9618294360385146
4,19,31,6,3.1234705228031148,1.9209401709401712,0.14049792107858372,1.0,False,1.0,False,0.9857592345811885,False,0.00420305000359562,1.8892709766162312
4,20,21,2,3.1234705228031148,0.6403133903133903,0.7762736999601787,1.0,False,1.0,False,1.0,False,0.0014520183667317958,0.6526822558459422
4,20,22,2,3.1234705228031148,0.6403133903133903,0.7762736999601787,1.0,False,1.0,False,1.0,False,0.0014520183667317958,0.6526822558459422
4,20,23,1,3.1234705228031148,0.32015669515669515,0.38684745045633295,1.0,False,1.0,False,0.9857592345811885,False,0.0007642604575158399,0.34353507565337005
4,20,24,3,3.1234705228031148,0.9604700854700856,1.0,1.0,False,1.0,False,1.0,False,0.002139776275947752,0.9618294360385146
4,20,25,4,3.1234705228031148,1.2806267806267806,0.5615634740660312,1.0,False,1.0,False,0.9957506177226078,False,0.0028275341851637078,1.2709766162310867
4,20,26,2,3.1234705228031148,0.6403133903133903,0.7762736999601787,1.0,False,1.0,False,1.0,False,0.0014520183667317958,0.6526822558459422
4,20,27,2,3.1234705228031148,0.6403133903133903,0.7762736999601787,1.0,False,1.0,False,1.0,False,0.0014520183667317958,0.6526822558459422
4,20,28,6,3.1234705228031148,1.9209401709401712,0.14049792107858372,1.0,False,1.0,False,0.9857592345811885,False,0.00420305000359562,1.8892709766162312
4,20,29,2,3.1234705228031148,0.6403133903133903,0.7762736999601787,1.0,False,1.0,False,1.0,False,0.0014520183667317958,0.6526822558459422
4,20,30,2,3.1234705228031148,0.6403133903133903,0.7762736999601787,1.0,False,1.0,False,1.0,False,0.0014520183667317958,0.6526822558459422
4,20,31,2,3.1234705228031148,0.6403133903133903,0.7762736999601787,1.0,False,1.0,False,1.0,False,0.0014520183667317958,0.6526822558459422
4,21,22,4,3.1234705228031148,1.2806267806267806,0.5615634740660312,1.0,False,1.0,False,0.9957506177226078,False,0.0028275341851637078,1.2709766162310867
4,21,23,5,3.1234705228031148,1.6007834757834758,0.24957369947482808,1.0,False,1.0,False,0.9857592345811885,False,0.003515292094379664,1.580123796423659
4,21,24,3,3.1234705228031148,0.9604700854700856,1.0,1.0,False,1.0,False,1.0,False,0.002139776275947752,0.9618294360385146
4,21,25,0,3.1234705228031148,0.0,0.08379148704798318,1.0,False,1.0,False,0.9857592345811885,False,7.650254829988387e-05,0.0343878954607978
4,21,26,5,3.1234705228031148,1.6007834757834758,0.24957369947482808,1.0,False,1.0,False,0.9857592345811885,False,0.003515292094379664,1.580123796423659
4,21,27,2,3.1234705228031148,0.6403133903133903,0.7762736999601787,1.0,False,1.0,False,1.0,False,0.0014520183667317958,0.6526822558459422
4,21,28,6,3.1234705228031148,1.9209401709401712,0.14049792107858372,1.0,False,1.0,False,0.9857592345811885,False,0.00420305000359562,1.8892709766162312
4,21,29,3,3.1234705228031148,0.9604700854700856,1.0,1.0,False,1.0,False,1.0,False,0.002139776275947752,0.9618294360385146
4,21,30,6,3.1234705228031148,1.9209401709401712,0.14049792107858372,1.0,False,1.0,False,0.9857592345811885,False,0.00420305000359562,1.8892709766162312
4,21,31,3,3.1234705228031148,0.9604700854700856,1.0,1.0,False,1.0,False,1.0,False,0.002139776275947752,0.9618294360385146
4,22,23,4,3.1234705228031148,1.2806267806267806,0.5615634740660312,1.0,False,1.0,False,0.9957506177226078,False,0.0028275341851637078,1.2709766162310867
4,22,24,2,3.1234705228031148,0.6403133903133903,0.7762736999601787,1.0,False,1.0,False,1.0,False,0.0014520183667317958,0.6526822558459422
